ID,FD URL,FD ID,Available
35859,https://www.funda.nl/detail/koop/rotterdam/appartement-anatole-franceplaats-382/43557326/,43557326,Beschikbaar
35864,https://www.funda.nl/koop/rotterdam/appartement-43487079-stellendamstraat-72-c/,43487079,Verkocht onder voorbehoud
35865,https://www.funda.nl/koop/schiedam/appartement-42062297-boylestraat-21-a/,42062297,Beschikbaar
35868,https://www.funda.nl/koop/rotterdam/huis-43550548-lijsterbeslaan-60/,43550548,Onder bod
35869,https://www.funda.nl/koop/castricum/huis-43422470-charlotte-de-bourbonstraat-32/,43422470,Verkocht onder voorbehoud
35863,https://www.funda.nl/detail/koop/gouda/appartement-gedenklaan-100/89862629/,89862629,Beschikbaar
35866,https://www.funda.nl/detail/koop/ossendrecht/appartement-molendreef-19-21/42056204/,42056204,Beschikbaar
35874,https://www.funda.nl/koop/oosterhesselen/huis-43428829-irenelaan-9/,43428829,Verkocht onder voorbehoud
35870,https://www.funda.nl/detail/koop/zwolle/huis-bloemstraat-14/43420396/,43420396,Verkocht onder voorbehoud
35867,https://www.funda.nl/detail/koop/lierop/huis-hemelaar-1/42392443/,42392443,Beschikbaar
35871,https://www.funda.nl/detail/koop/nieuwegein/huis-mr-jmm-hamersstraat-81/43420436/,43420436,Onder bod
35876,https://www.funda.nl/koop/huissen/huis-43411581-bredestraat-72/,43411581,Onder bod
35877,https://www.funda.nl/koop/den-helder/huis-43419470-loodsgracht-48/,43419470,Onder bod
35875,https://www.funda.nl/detail/koop/kamerik/huis-de-werf-41/43412556/,43412556,Verkocht onder voorbehoud
35879,https://www.funda.nl/koop/sint-maartensbrug/huis-43417835-sint-maartensweg-90/,43417835,Verkocht onder voorbehoud
35872,https://www.funda.nl/detail/koop/schiedam/huis-strijensestraat-8/43429394/,43429394,Onder bod
35878,https://www.funda.nl/detail/koop/rijsenhout/huis-verremeer-69/43418065/,43418065,Onder bod
35873,https://www.funda.nl/detail/koop/weesp/huis-oudegracht-41/43429143/,43429143,Onder bod
35882,https://www.funda.nl/koop/apeldoorn/huis-43400174-hobbemalaan-88/,43400174,"
     Verkocht onde"
35880,https://www.funda.nl/detail/koop/dordrecht/huis-boogschutter-70/89868822/,89868822,Verkocht onder voorbehoud
35883,https://www.funda.nl/koop/nuis/huis-43400632-van-teijenslaan-10/,43400632,Verkocht onder voorbehoud
